2026/7/2 1:13:50 -> COM16 连接意外断开，正在尝试自动重连...
2026/7/2 1:13:52 -> 正在尝试重新连接 [第 1 次]  连接成功
« 4634,0
504639,1798
504669,1800
504699,1798
504729,1799
504759,1800
504789,1799
504819,1798
504849,1801
504879,1798
504909,1800
504939,1800
504969,1798
504999,1801
505029,1800
505059,1798
505089,1800
505119,1798
505149,1800
505179,1800
505209,1798
505239,1801
505269,1799
505299,1798
505329,1803
505359,1798
505389,1800
505419,1800
505449,1798
505479,1801
505509,1800
505539,1798
505569,1804
505599,1798
505629,1800
505659,1801
505689,1799
505719,1801
505749,1893
505780,2354
505811,1795
505841,1796
505871,1797
505901,1797
505931,1797
505961,1798
505991,1798
506021,1799
506051,1800
506081,1798
506111,1799
506141,1798
506171,1798
506201,1800
506231,1801
506261,1798
506291,1799
506321,1801
506351,1801
506381,1798
506411,1801
506441,1798
506471,1799
506501,1802
506531,1800
506561,1798
506591,1803
506621,1798
506651,1800
506681,1801
506711,1800
506741,1798
506771,1803
506801,1798
506831,1798
506861,1801
506891,1800
506921,1798
506951,1802
506981,1798
507011,1800
507041,1801
507071,1799
507101,1800
507131,1801
507161,1798
507191,1800
507221,1801
507251,1798
507281,1801
507311,1801
507341,1798
507371,1800
507401,1801
507431,1800
507461,1801
507491,1801
507521,1798
507551,1804
507581,1801
507611,1799
507641,1802
507671,1800
507701,1800
507731,1809
507761,2586
507792,2962
507823,1794
507853,1797
507883,1799
507913,1799
507943,1799
507973,1801
508003,1798
508033,1799
508063,1801
508093,1798
508123,1802
508153,1801
508183,1801
508213,1805
508243,1804
508273,1854
508304,2356
508335,2651
508366,2894
508397,3111
508428,3204
508459,3299
508490,3299
508521,3299
508552,3299
508583,3299
508614,3299
508645,3299
508676,3299
508707,3299
508738,3299
508769,3299
508800,3299
508831,3299
508862,3299
508893,3299
508924,3299
508955,3299
508986,3299
509017,3299
509048,3299
509079,3299
509110,3299
509141,3299
509172,3299
509203,3299
509234,3299
509265,3299
509296,3299
509327,3299
509358,3299
509389,3299
509420,3299
509451,3299
509482,3299
509513,3299
509544,3299
509575,3299
509606,2401
509637,2493
509668,2352
509699,2497
509730,2354
509761,2962
509792,2401
509823,1793
509853,1797
509883,2643
509914,1791
509944,1802
509974,1800
510004,1802
510034,1800
510064,1798
510094,1802
510124,1798
510154,1798
510184,2496
510215,3266
510246,1794
510276,2676
510307,1803
510337,1808
510367,1804
510397,2317
510428,1821
510458,2365
510489,3299
510520,2820
510551,2823
510582,3299
510613,3299
510644,3299
510675,3299
510706,3299
510737,3010
510768,3299
510799,3299
510830,3299
510861,3299
510892,3299
510923,3299
510954,3299
510985,3299
511016,3299
511047,3299
511078,3299
511109,3299
511140,3299
511171,3299
511202,3299
511233,3299
511264,3299
511295,3299
511326,3299
511357,3299
511388,3299
511419,3299
511450,3299
511481,3299
511512,3299
511543,3299
511574,3299
511605,3299
511636,3299
511667,3299
511698,3299
511729,2751
511760,1801
511790,1804
511820,1807
511850,1802
511880,1800
511910,1802
511940,1800
511970,1798
512000,1795
512030,1797
512060,3299
512091,3299
512122,3299
512153,1995
512184,1798
512214,1801
512244,1801
512274,1798
512304,1797
512334,1797
512364,1796
512394,1796
512424,1797
512454,1795
512484,1796
512514,1795
512544,1795
512574,1795
512604,1796
512634,1794
512664,1794
512694,1794
512724,1795
512754,1795
512784,1798
512814,2211
512845,2125
512876,2354
512907,1797
512937,1798
512967,1798
512997,1799
513027,1801
513057,1798
513087,1798
513117,2215
513148,2350
513179,2340
513210,2216
513241,2271
513272,1798
513302,1798
513332,1798
513362,3299
513393,2924
513424,2758
513455,2913
513486,3032
513517,3152
513548,3299
513579,3299
513610,1783
513640,1798
513670,1800
513700,1798
513730,1801
513760,1798
513790,2094
513821,2578
513852,2862
513883,2982
513914,3299
513945,3299
513976,3299
514007,3299
514038,3299
514069,3299
514100,3299
514131,3299
514162,3299
514193,3299
514224,3299
514255,3299
514286,2491
514317,2307
514348,3299
514379,1825
514409,1806
514439,1804
514469,1799
514499,1803
514529,2356
514560,2356
514591,1932
514622,2495
514653,2115
514684,1798
514714,1800
514744,1800
514774,1798
514804,1805
514834,1798
514864,1801
514894,1801
514924,1799
514954,1801
514984,1800
515014,1801
515044,1803
515074,1798
515104,1801
515134,1802
515164,1800
515194,1802
515224,1801
515254,1798
515284,1806
515314,1798
515344,1801
515374,1802
515404,1800
515434,1802
515464,1800
515494,1799
515524,1805
515554,1798
515584,1801
515614,1802
515644,1800
515674,1803
515704,1799
515734,1806
515764,1809
515794,1810
515824,1845
515855,1901
515886,1959
515917,2059
515948,2189
515979,2222
516010,2296
516041,2301
516072,2469
516103,2367
516134,2508
516165,2403
516196,2538
516227,2434
516258,2564
516289,2457
516320,2491
516351,2621
516382,2495
516413,2639
516444,2521
516475,2674
516506,2558
516537,2689
516568,2562
516599,2705
516630,2638
516661,2651
516692,2712
516723,2544
516754,2710
516785,2611
516816,2753
516847,2596
516878,2731
516909,2584
516940,2724
516971,2698
517002,2670
517033,2718
517064,2587
517095,2723
517126,2601
517157,2723
517188,2619
517219,2744
517250,2613
517281,2734
517312,2739
517343,2660
517374,2737
517405,2615
517436,2753
517467,2645
517498,2762
517529,2633
517560,2775
517591,2696
517622,1959
517653,1803
517683,1801
517713,1802
517743,1804
517773,1807
517803,1825
517833,1841
517864,1886
517895,2020
517926,1941
517957,2042
517988,1985
518019,2135
518050,2154
518081,2098
518112,2064
518143,2039
518174,2425
518205,2303
518236,2456
518267,2302
518298,2484
518329,2345
518360,2463
518391,2380
518422,2521
518453,2498
518484,2429
518515,2610
518546,2409
518577,2576
518608,2469
518639,2592
518670,2473
518701,2620
518732,2519
